,ID,k,g,s,macro_m,min,max,mag_avg,ray_avg,min_mag,max_mag,const
2170,45204.0,1.15,1.35,0.4,-0.5555555555555555,47,144579,-0.502133,415.028,0.0568642380755033,174.9228654620893,0.0012098774058617
2171,45205.0,1.15,1.35,0.5,-0.5555555555555555,68,239689,-0.546824,451.967,0.0822715640743682,289.9939547267832,0.0012098759422701
2172,45206.0,1.15,1.35,0.6,-0.5555555555555555,69,424548,-0.548987,453.755,0.0834814007559145,513.6501699727827,0.0012098753732741
2173,45207.0,1.15,1.35,0.7,-0.5555555555555555,100,212779,-0.536404,443.355,0.1209874705371541,257.4359299342513,0.0012098747053715
2174,45208.0,1.15,1.35,0.8,-0.5555555555555555,102,422211,-0.573996,474.426,0.1234072162992753,510.8223941267974,0.0012098746696007
2175,45209.0,1.15,1.35,0.9,-0.5555555555555555,152,543051,-0.55752,460.808,0.1839009739414246,657.023735525425,0.001209874828562
2176,45240.0,1.2,1.15,0.0,-0.7797270955165694,54,73226,-0.722242,425.331,0.0916958039738462,124.34290632942344,0.0016980704439601
2177,45241.0,1.2,1.15,0.1,-0.7797270955165694,35,206320,-0.793569,467.336,0.0594324319119434,350.34569577349055,0.0016980694831983
2178,45242.0,1.2,1.15,0.2,-0.7797270955165694,59,99504,-0.765518,450.816,0.1001862444988642,168.96495038330494,0.0016980719406587
2179,45243.0,1.2,1.15,0.3,-0.7797270955165694,48,185900,-0.811729,478.03,0.0815074200363994,315.6714455159718,0.0016980712507583
2180,45244.0,1.2,1.15,0.4,-0.7797270955165694,54,137142,-0.81541,480.198,0.091695800482301,232.8767679582172,0.0016980703793018
2181,45245.0,1.2,1.15,0.5,-0.7797270955165694,46,136148,-0.713345,420.091,0.0781113377815759,231.18918296273904,0.001698072560469
2182,45246.0,1.2,1.15,0.6,-0.7797270955165694,62,223520,-0.743433,437.81,0.1052804778328498,379.5531033096549,0.0016980722231104
